,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
63,aaf169ae-a9fc-5eb3-9e73-79550529e2f8cc0b80d2-dc65-5d9a-bd1b-b93c9ab9b69d,aaf169ae-a9fc-5eb3-9e73-79550529e2f8,d76eb055-1d44-4e41-b269-015271b85139,015271b85139,3,Nike Invincible 3,Men's Road Running Shoes,running,FOOTWEAR,USD,180,180.0,False,Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With maximum cushioning to support every mile, the Invincible 3 gives you our highest level of comfort underfoot to help you stay on your feet today, tomorrow and beyond. Designed to help keep you on the run, it’s super supportive and bouncy, so that you can propel down your preferred path and come back for your next run feeling ready and reinvigorated.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/invincible-3-mens-road-running-shoes-4xHjXL/DR2615-002,cc0b80d2-dc65-5d9a-bd1b-b93c9ab9b69d,White/Lime Blast/Blue Lightning/Black,180,180.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1fab92be-3cd0-4a23-9569-4561ba6924bb/image.jpg"
64,aaf169ae-a9fc-5eb3-9e73-79550529e2f884e02a86-5287-5ed8-a792-93554a54b860,aaf169ae-a9fc-5eb3-9e73-79550529e2f8,d76eb055-1d44-4e41-b269-015271b85139,015271b85139,4,Nike Invincible 3,Men's Road Running Shoes,running,FOOTWEAR,USD,180,180.0,False,Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With maximum cushioning to support every mile, the Invincible 3 gives you our highest level of comfort underfoot to help you stay on your feet today, tomorrow and beyond. Designed to help keep you on the run, it’s super supportive and bouncy, so that you can propel down your preferred path and come back for your next run feeling ready and reinvigorated.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/invincible-3-mens-road-running-shoes-4xHjXL/DR2615-002,84e02a86-5287-5ed8-a792-93554a54b860,College Navy/Midnight Navy/Black/Metallic Silver,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/49e100a4-6f50-4ac6-9dd9-4410185b0d43/image.jpg"
65,aaf169ae-a9fc-5eb3-9e73-79550529e2f83fa91425-d3f6-5dd8-b46e-7f419793f7c7,aaf169ae-a9fc-5eb3-9e73-79550529e2f8,d76eb055-1d44-4e41-b269-015271b85139,015271b85139,5,Nike Invincible 3,Men's Road Running Shoes,running,FOOTWEAR,USD,180,180.0,False,Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With maximum cushioning to support every mile, the Invincible 3 gives you our highest level of comfort underfoot to help you stay on your feet today, tomorrow and beyond. Designed to help keep you on the run, it’s super supportive and bouncy, so that you can propel down your preferred path and come back for your next run feeling ready and reinvigorated.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/invincible-3-mens-road-running-shoes-4xHjXL/DR2615-002,3fa91425-d3f6-5dd8-b46e-7f419793f7c7,Black/Dark Grey/White/White,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3396ee3c-08cc-4ada-baa9-655af12e3120/image.jpg"
66,aaf169ae-a9fc-5eb3-9e73-79550529e2f84db14da8-841f-52b0-aa98-cbb596edb7e7,aaf169ae-a9fc-5eb3-9e73-79550529e2f8,d76eb055-1d44-4e41-b269-015271b85139,015271b85139,6,Nike Invincible 3,Men's Road Running Shoes,running,FOOTWEAR,USD,180,180.0,False,Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With maximum cushioning to support every mile, the Invincible 3 gives you our highest level of comfort underfoot to help you stay on your feet today, tomorrow and beyond. Designed to help keep you on the run, it’s super supportive and bouncy, so that you can propel down your preferred path and come back for your next run feeling ready and reinvigorated.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/invincible-3-mens-road-running-shoes-4xHjXL/DR2615-002,4db14da8-841f-52b0-aa98-cbb596edb7e7,White/Volt/Hyper Pink/Black,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/125ef235-0075-455f-9a10-1ba3d0e75c5e/image.jpg"
67,aaf169ae-a9fc-5eb3-9e73-79550529e2f84c2451e2-05e1-5e97-8197-91fc1c800639,aaf169ae-a9fc-5eb3-9e73-79550529e2f8,d76eb055-1d44-4e41-b269-015271b85139,015271b85139,7,Nike Invincible 3,Men's Road Running Shoes,running,FOOTWEAR,USD,180,180.0,False,Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With maximum cushioning to support every mile, the Invincible 3 gives you our highest level of comfort underfoot to help you stay on your feet today, tomorrow and beyond. Designed to help keep you on the run, it’s super supportive and bouncy, so that you can propel down your preferred path and come back for your next run feeling ready and reinvigorated.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/invincible-3-mens-road-running-shoes-4xHjXL/DR2615-002,4c2451e2-05e1-5e97-8197-91fc1c800639,White/University Red/Photo Blue/Black,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/546fc552-9805-4d19-8a40-e22a8364232b/image.jpg"
68,3501516e-8a71-58c3-99f3-bb40ad51f12c3501516e-8a71-58c3-99f3-bb40ad51f12c,3501516e-8a71-58c3-99f3-bb40ad51f12c,b628ed67-7b21-406b-931f-f2f05ad176ca,f2f05ad176ca,1,Nike Pegasus 40 UAC,Men's Road Running Shoes,running,FOOTWEAR,USD,140,140.0,False,White/Black/Hyper Royal,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for every run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-uac-mens-road-running-shoes-h3bxQl/FJ2843-100,3501516e-8a71-58c3-99f3-bb40ad51f12c,White/Black/Hyper Royal,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8f631006-9966-41b4-ad5a-6971377d84cc/image.jpg"
69,3501516e-8a71-58c3-99f3-bb40ad51f12c3a3d336f-7053-5c46-a5f9-4718bf356a72,3501516e-8a71-58c3-99f3-bb40ad51f12c,b628ed67-7b21-406b-931f-f2f05ad176ca,f2f05ad176ca,2,Nike Pegasus 40 UAC,Men's Road Running Shoes,running,FOOTWEAR,USD,140,140.0,False,White/Black/Hyper Royal,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for every run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-uac-mens-road-running-shoes-h3bxQl/FJ2843-100,3a3d336f-7053-5c46-a5f9-4718bf356a72,White/Pine Green/Medium Grey/Black,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3a36e929-1139-432b-b108-ee53591ff6aa/image.jpg"
70,3501516e-8a71-58c3-99f3-bb40ad51f12c3e0096b2-1583-5a74-9677-2044dc424c2b,3501516e-8a71-58c3-99f3-bb40ad51f12c,b628ed67-7b21-406b-931f-f2f05ad176ca,f2f05ad176ca,3,Nike Pegasus 40 UAC,Men's Road Running Shoes,running,FOOTWEAR,USD,140,140.0,False,White/Black/Hyper Royal,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for every run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/pegasus-40-uac-mens-road-running-shoes-h3bxQl/FJ2843-100,3e0096b2-1583-5a74-9677-2044dc424c2b,White/Light Crimson/Gym Red,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/846de4aa-e43d-4922-aa99-040e28603712/image.jpg"
71,71661aca-f072-56e0-a809-ebf4008d9d1d71661aca-f072-56e0-a809-ebf4008d9d1d,71661aca-f072-56e0-a809-ebf4008d9d1d,5d91cf2b-0b1d-4c9a-bff3-7af17b07a55d,7af17b07a55d,1,Nike Air Zoom Pegasus 40,Big Kids' Road Running Shoes,running,FOOTWEAR,USD,105,105.0,False,Emerald Rise/Clear Jade/Jade Ice/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","40 years. Generations of running. The Pegasus 40 reps the past and future of Nike running. Whether you're gearing up for a school track meet, track practice or fun runs (like your gym class mile), this shoe is for runners of all levels. They're breathable so your feet stay cool with every lap. Zoom Air and bouncy foam team up for the cushioning you need to feel comfortable with every stride. It's time to fly!",4.6,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/air-zoom-pegasus-40-big-kids-road-running-shoes-lQJf8F/DX2498-300,71661aca-f072-56e0-a809-ebf4008d9d1d,Emerald Rise/Clear Jade/Jade Ice/White,105,105.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b2b9114d-86ca-4c3a-9cf3-f93106352a8e/image.jpg"
72,71661aca-f072-56e0-a809-ebf4008d9d1db899a39a-5da7-5f3a-8fbe-b852091847bd,71661aca-f072-56e0-a809-ebf4008d9d1d,5d91cf2b-0b1d-4c9a-bff3-7af17b07a55d,7af17b07a55d,2,Nike Air Zoom Pegasus 40,Big Kids' Road Running Shoes,running,FOOTWEAR,USD,105,105.0,False,Emerald Rise/Clear Jade/Jade Ice/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","40 years. Generations of running. The Pegasus 40 reps the past and future of Nike running. Whether you're gearing up for a school track meet, track practice or fun runs (like your gym class mile), this shoe is for runners of all levels. They're breathable so your feet stay cool with every lap. Zoom Air and bouncy foam team up for the cushioning you need to feel comfortable with every stride. It's time to fly!",4.6,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/air-zoom-pegasus-40-big-kids-road-running-shoes-lQJf8F/DX2498-300,b899a39a-5da7-5f3a-8fbe-b852091847bd,Black/Iron Grey/White,105,105.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f73d8888-7d7c-44e7-aa3d-c51414a9b8a2/image.jpg"
73,71661aca-f072-56e0-a809-ebf4008d9d1d7e8712e5-c1ee-5d4a-a879-446afe7a9129,71661aca-f072-56e0-a809-ebf4008d9d1d,5d91cf2b-0b1d-4c9a-bff3-7af17b07a55d,7af17b07a55d,3,Nike Air Zoom Pegasus 40,Big Kids' Road Running Shoes,running,FOOTWEAR,USD,105,105.0,False,Emerald Rise/Clear Jade/Jade Ice/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","40 years. Generations of running. The Pegasus 40 reps the past and future of Nike running. Whether you're gearing up for a school track meet, track practice or fun runs (like your gym class mile), this shoe is for runners of all levels. They're breathable so your feet stay cool with every lap. Zoom Air and bouncy foam team up for the cushioning you need to feel comfortable with every stride. It's time to fly!",4.6,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/air-zoom-pegasus-40-big-kids-road-running-shoes-lQJf8F/DX2498-300,7e8712e5-c1ee-5d4a-a879-446afe7a9129,Coral Chalk/Citron Pulse/Sea Coral/White,105,105.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/fb31baf1-16de-44f6-a4d9-5433a317d338/image.jpg"
74,71661aca-f072-56e0-a809-ebf4008d9d1d8938757d-db8e-5cde-8ddd-4de277e33bde,71661aca-f072-56e0-a809-ebf4008d9d1d,5d91cf2b-0b1d-4c9a-bff3-7af17b07a55d,7af17b07a55d,4,Nike Air Zoom Pegasus 40,Big Kids' Road Running Shoes,running,FOOTWEAR,USD,105,105.0,False,Emerald Rise/Clear Jade/Jade Ice/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","40 years. Generations of running. The Pegasus 40 reps the past and future of Nike running. Whether you're gearing up for a school track meet, track practice or fun runs (like your gym class mile), this shoe is for runners of all levels. They're breathable so your feet stay cool with every lap. Zoom Air and bouncy foam team up for the cushioning you need to feel comfortable with every stride. It's time to fly!",4.6,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/air-zoom-pegasus-40-big-kids-road-running-shoes-lQJf8F/DX2498-300,8938757d-db8e-5cde-8ddd-4de277e33bde,Game Royal/Deep Royal Blue/White,105,105.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4b2da144-f200-41ac-b6d4-094030cd84ff/image.jpg"
75,1fb27f91-a3d2-5bf7-97bb-0c246875d6a01fb27f91-a3d2-5bf7-97bb-0c246875d6a0,1fb27f91-a3d2-5bf7-97bb-0c246875d6a0,b456a220-d2c9-4b37-bda4-b0fa3f3b2c58,b0fa3f3b2c58,1,Nike Motiva,Men's Walking Shoes,running,FOOTWEAR,USD,110,110.0,False,Pale Ivory/Sail/Jade Ice/Bright Mandarin,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Motiva helps you step through whatever the day brings, at your pace. Its uniquely patterned outsole and exaggerated rocker combine to give you a super-smooth, cushioned and comfortable ride. This means you can walk, jog or run comfortably and come back for your next leisurely stroll confidently. It gives you optimal support for your every move, every day.",0,False,False,True,False,False,False,False,False,False,True,False,False,False,nikePlusExclusive,,https://www.nike.com/t/motiva-mens-walking-shoes-0vX49k/FN8887-181,1fb27f91-a3d2-5bf7-97bb-0c246875d6a0,Pale Ivory/Sail/Jade Ice/Bright Mandarin,110,110.0,False,False,True,True,False,nikePlusExclusive,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d5631a63-18b2-4230-ac1d-de87e681a12a/image.jpg"
76,1fb27f91-a3d2-5bf7-97bb-0c246875d6a01c6b97ed-5472-573f-a110-6b4263f35624,1fb27f91-a3d2-5bf7-97bb-0c246875d6a0,b456a220-d2c9-4b37-bda4-b0fa3f3b2c58,b0fa3f3b2c58,2,Nike Motiva,Men's Walking Shoes,running,FOOTWEAR,USD,110,110.0,False,Pale Ivory/Sail/Jade Ice/Bright Mandarin,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Motiva helps you step through whatever the day brings, at your pace. Its uniquely patterned outsole and exaggerated rocker combine to give you a super-smooth, cushioned and comfortable ride. This means you can walk, jog or run comfortably and come back for your next leisurely stroll confidently. It gives you optimal support for your every move, every day.",0,False,False,True,False,False,False,False,False,False,True,False,False,False,nikePlusExclusive,,https://www.nike.com/t/motiva-mens-walking-shoes-0vX49k/FN8887-181,1c6b97ed-5472-573f-a110-6b4263f35624,Bright Crimson/University Red/Obsidian/Bright Crimson,110,110.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f2c59a69-998d-4ebc-9981-e79438e33113/image.jpg"
77,1fb27f91-a3d2-5bf7-97bb-0c246875d6a013837bdf-6de9-55fc-94ea-0a72fec9a74a,1fb27f91-a3d2-5bf7-97bb-0c246875d6a0,b456a220-d2c9-4b37-bda4-b0fa3f3b2c58,b0fa3f3b2c58,3,Nike Motiva,Men's Walking Shoes,running,FOOTWEAR,USD,110,110.0,False,Pale Ivory/Sail/Jade Ice/Bright Mandarin,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Motiva helps you step through whatever the day brings, at your pace. Its uniquely patterned outsole and exaggerated rocker combine to give you a super-smooth, cushioned and comfortable ride. This means you can walk, jog or run comfortably and come back for your next leisurely stroll confidently. It gives you optimal support for your every move, every day.",0,False,False,True,False,False,False,False,False,False,True,False,False,False,nikePlusExclusive,,https://www.nike.com/t/motiva-mens-walking-shoes-0vX49k/FN8887-181,13837bdf-6de9-55fc-94ea-0a72fec9a74a,Black/Anthracite/White/Black,110,110.0,False,False,True,True,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8b96cce5-03df-40b6-8d6c-efe831d11115/image.jpg"
78,df3d1c87-1469-5aab-a3a0-d67b124b628adf3d1c87-1469-5aab-a3a0-d67b124b628a,df3d1c87-1469-5aab-a3a0-d67b124b628a,24b1db4c-eab7-40d1-af8a-08e58bf02026,08e58bf02026,1,Nike Motiva,Women's Walking Shoes,running,FOOTWEAR,USD,110,110.0,False,Guava Ice/Summit White/Fuchsia Dream/Guava Ice,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Motiva helps you step through whatever the day brings, at your pace. Its uniquely patterned outsole and exaggerated rocker combine to give you a super-smooth, cushioned and comfortable ride. This means you can walk, jog or run comfortably and come back for your next leisurely stroll confidently. It gives you optimal support for your every move, every day.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/motiva-womens-walking-shoes-ZfZQm6/DV1238-800,df3d1c87-1469-5aab-a3a0-d67b124b628a,Guava Ice/Summit White/Fuchsia Dream/Guava Ice,110,110.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a13f01f6-a4ec-438e-860f-c187ee2bf3fc/image.jpg"
